"SCORE","GUESS","TRUTH","TEXT"
"0.7392618344264584","o","","Mira yo trato d ser seria, pero stalkear a @Yucelin_ y @ItsJosenny es entrar a tu hora Disney d risas por sus tweets! Como las amo jajaja"
"0.7390041520716808","o","","hey mais l'ancien disney channel c'est pas les sorciers de waverly place et tout hein c'est lizzie mcguire, phenomen raven, phil du futur..."
"0.7385549127460129","p","p","All the seniors scored I the last game of the season.....this feels like the end of a Disney channel movie to me and I love it 💁⚽️⚽️🙌🙌"
"0.7381599279735207","p","","I remember when celeste sent me phineas and ferb porn lmao I haven't watched Disney channel since"
"0.7363097229599215","p","n","Stay High. #mickeymouse #mickey #disney #drawing #draw #graffiti #art #skillz #high #hi #life #gritty… http://t.co/OVHoAkonHZ"
"0.7341431115147374","o","","Creo que 'BRUJILLIZAS' es la peor pelicula de disney despues de 'ABRACADABRA'"
"0.7340078088337699","o","","juro que tengo unas ganas de que se pasen YA estas 5 semanas e irme a disney y olvidarme de todo,eso es lo unico que pido"
"0.7331175296747825","o","","@_andrea_x solo eso pasa en el maravilloso mundo de Disney"
"0.7317158435860618","p","","Lmfao I remember when Will and I were dieing bc of those hip hop Disney vines xD"
"0.7311371855457454","o","","I liked a @YouTube video http://t.co/E4KRx3Nifx Disney's Hercules Season 1 Episode 46 Hercules and the Romans"
"0.7306301547009338","o","","Jordan, Mike Jackson, Steve Jobs, Jesus, Walt Disney, Kanye West"
"0.7299172792551203","o","","@spookiepie there's around 50 Disney movies iirc :)"
"0.7295382666986355","o","","今日の講義が少し遅めで良かった(・・;)いつもならあと1分ではじまるもんね(・・;)"
"0.7294836508964636","o","","@_Wayce Xddddd (Disney) mais jte juuuure"
"0.7281888015961285","p","","Wishes Wednesday is tomorrow Send me your best Wishes picture and you could be the winner of a mini Disney themed bow from @BeauTandtheBows"
"0.7276589121147812","o","","@socialmoms TY, @aboutmom, #Disney & #MonstersUBluRay Tonight has been great. A night of reflection, dreaming, & going after what we want."
"0.7275366120845267","o","","Full Movie Over 1 HOUR || Disney - Pluto Collection 2013 full movie . http://t.co/Q3s432Qvuc"
"0.7274746887200342","o","","20 Things We Love About The Nightmare Before Christmas - Disney Blogs http://t.co/OohDHLsuW0"
"0.7272465004575633","o","","#50CosasSobreMi siempre quise tirarme de un tobogan de agua , pero de los q salen en la propaganda de disney #SueñoFrustrado ."
"0.727237433383414","o","","“@breeehamiltonnn: *currently quoting Disney channel pass the plate*”🍑"
"0.7271714720880886","o","","@Kidrauhl_Drew_J pareil !!!! J'espere gagnee !!! Putain disney *___*"
"0.7266956558521785","o","","Calling all Disney fans! Preorder your #DisneyClassicsBox today! http://t.co/15Qn6nTUsH 4 albums 90+ songs! http://t.co/hZSyl2U6Ct"
"0.7260374155622108","o","","North Utica Raiders is going to Disney http://t.co/NhVNUdiypd via @gofundme"
"0.7258414863847007","o","","@sofiasu123 @jime_ferran los re vimo en disney chabonas yo te queria jime o mejor dichio JIMENA FERRAN"
"0.7253884975349422","o","","Cell Block Tango COM VILÃS DA DISNEY! ameiiiiii Andresa Gavioli Flávia Cruzatto Debora Nunes Nunes Fernanda Gavioli http://t.co/H6IHTTTXQu"
"0.7244483588093267","o","n","Some imagination, huh? #fantasmic #studios # glowwiththeshow #disney #disneynerd #disneyaddict… http://t.co/807pkrugAS"
"0.7237546848799298","o","o","Malisímos los nuevos dibujitos de disney, nickelodeon, cartoon, etc, no me gustannn"
"0.7231820141164877","o","","#Disney here we come 😍😍 http://t.co/OrVEg2c1vy"
"0.7231785693656791","o","","@amaaaano それは忘れた(*￣ｍ￣)"
"0.7230235867282487","o","","Jack Skellington brings the spooky to Disney Infinity http://t.co/tAqlDXE9wC"
"0.7226843337316503","p","","“@BaileyMichell08: MTV can't be on my tv when I fall asleep cause hen I wake up there is always scary commercials” Disney channel all night"
"0.7219613947285113","p","","If only I could hop on a plane to Orlando and spend my birthday at Disney World #kidatheart #loveeeDisney"
"0.7211533431195754","o","","@GrindingSkip @_leamichelelove @skipsuggs_x yeah if Disney has throwback month they'll get more views and start doing a throwback week"
"0.7201808955993013","o","","@Pow_Thamara @juu_disney autsss"
"0.7198733786918448","p","","@b_lawls and then I leave for soccer in Disney during New Years ❤️⚽️"
"0.7196080306981513","p","","Why are all these girls in high school excited about getting pregnant? I get excited when a Disney movie comes on tv. I'm still a baby!"
"0.7189507584709779","o","o","Mi sueño era ir a disney, cosa que ya lo hice :D haora mi sueño es ir a Europa :D #España #francia #Italia #Londres :D"
"0.71894264814318","o","","@mxxn_disney こいや〜(￣Д￣)ﾉ"
"0.7188258143653298","p","","Netflix NEEDS an old Disney channel movie playlist 😩😩"
"0.7186426620053957","o","o","Photo : Tous les enfants grandissent. Sauf un. -Peter Pan ! #Disney #Gothique #boyfly. http://t.co/az0p6YNwLv"
"0.7181651547702104","o","","@Djunfitforwork We dont need no stinkin Mickey mouse Disney crap! I like this on also DJ @johnrobb77 @prussogirl @StrainSop"
"0.7180923569863177","o","","Disney parks exec leaves for NBCUniversal http://t.co/4GYNWRkbTq"
"0.717744826712634","p","","@Doctor_Disney by your logic your guests are unexpected so you already had to open door to find out they were there for breakfast"
"0.7172563977550173","o","p","Goodness... I'm sitting here watching Disney Channel, and I'm dying laughing!! 😂😂😂😂"
"0.7159267419945069","o","","( ˘☎˘ ) ＾ 　　　　(ﾉ 　　　　　　┗━━┛　　　┏┛　┣┻┓ υウプシロン 23時半なー　(　　∩＿＿／更新プログラム長すぎなw 　　∧＿　　　　 TA 勢になろう SEX messages hidden in Disney...☎　☎　☎☎　☎"
"0.7154393610964759","o","","Disney Contests and Sweepstakes. We search the web for free entry Disney Park and Cruise vacations. (Tue) http://t.co/KYJSVsINRL"
"0.7145272970188828","p","","Watching the best Halloween movie ever! Hocus Pocus! 🎃👻 #disney #bestmovie"
"0.7133947110359226","p","","My new disney debit card just came in...... Buuuuuttttt now I want a different one lol"
"0.7133374470622853","o","","Disney Channel echaría a Martina Stoessel por su romance con Peter Lanzani http://t.co/sdotsXGpTR | #telefe"
"0.7118656533397781","o","","bueeeee, yo no pude participar en el coso de radio disney del perfume y las entradas porque no andaba la pagina y ahora dicen que gano una"
"0.7111473892573742","o","p","Who wishes they were eating a #wildernesslodge #wildernesssalad right now? #disney… http://t.co/MmtASOtzgF"
"0.7110553665884094","o","","Todos hablan de ley de medios, lo único que veo en la tele es Disney Junior! ☑"
"0.7105314717043857","o","","Lo que más me gusta de hallowen son las maratones de peliculas que pasan en disney,son lo mas ☺"
"0.7095846201210543","o","","@Disney_0320 I said you are beautiful :)"
"0.7089851331717173","o","","I JUST GOT SO EXCITED FOR DISNEY WORLD HOLY MOLY @s_fishh @TiaraMcNabb_"
"0.7079444187591091","o","","#AdmitoQueMeHubieseGustado tener la chance de irme a Disney :'("
"0.7077764181870937","o","","🌟Disney Day✨ #Homecoming2k13 #Day2 Pinocchio and Raven! @BeautyfullM3 http://t.co/qluEookZfu"
"0.7069383693354611","o","","Está empezando 'Casper. Escuela de sustos' en Disney Channel @Desde_Disney"
"0.7065600566986661","o","","Jessie Disney Channel page <-- GO and LIKEE gusy <3 http://t.co/hJWLIa0W0C"
"0.7060691186471142","o","","@Juliadidit eles foram pra disney com o jack um tempo atrás mesmo, mas parece q eles tão com roupa diferente olha"
"0.7051382342112205","o","","http://t.co/71SQpfyorO Esta canción me hace acordar a una película de Disney pero no me acuerdo"
"0.7050904249221971","p","p","I love disney princess movies 👑📺"
"0.7043683805097275","o","","I want to win the @leighannsays Halloween Disney Villians giveaway! ♡ #halloween #giveaway http://t.co/xsh2S76atd"
"0.7042543376278183","o","","@YUGUpro あ、そうか、この日か、忘れてた"
"0.7031823029738183","o","","@_Lana45 Mddddr pour une énigme j'peux gagner un week-and a Disney *-*"
"0.7028766264640298","o","","Minnesota's being portrayed in a disney film 😳 http://t.co/cWT8Jxocrw"
"0.7028286747574326","o","","Disney is all about detail --everything has a backstory and every detail matters http://t.co/8lw3oJl5YW @DixononDisney"
"0.7018852126093447","o","","@jack_swaag tu crois vraiment que des parents appelleraient leur fille Disney!? :p"
"0.701270093762081","o","","@Victory_Tour_ nossa bem capaz... vou virar a nova estrela da Disney. Aproveito e sento numa bola de demolição pelada."
"0.6985277322658298","p","","@HeyItsNicoleA What is your favorite disney movie?? #RavenswoodChat"
"0.6984690354068912","p","","drowning out my emotions with old t swizzle and disney jams"
"0.6981375481543943","o","o","なんか、Twitterアップデートしたらさ…(^◇^;)"
"0.6979343918927859","o","","Wow, this makes me hungry! Sue from Small World is posting some amazing photos from the Disney Magic. http://t.co/VLS76X6f1J"
"0.6977196215196371","o","","Disney Princess Beauty and The Beast Belle by Foolishworkerbee http://t.co/o0wKQFX0LK via @Etsy #cupcakes #sale #deals"
"0.6976883772664374","p","","Monsters Inc. just makes me so happy. Well.. Disney in general. ☺😊🐭🏰"
"0.696106634886378","o","","Mira prince de disney @danielamanaure, te necesito y hay dinero de por medio."
"0.6955622658246392","p","","The fact that @rrebbu understands my love for Disney movies ❤️ #bejealousofmybestfriend"
"0.6941247950007989","p","o","I hope you will forgive me @JosephMorgan for not watching The Originals tonight but I have a good excuse...I'm at Disney World 😁"
"0.6941037744185864","o","","Christmas Binder – Christmas Scriptures via Couponing to Disney - Christmas should not be a ... http://t.co/lOnJImtOFE"
"0.6932902146853445","p","","Jajajaajjjajaja y me vas a invitar a tu pieza!? Jaajaja yo pongo Disney entero en mi pieza! Juazzz!"
"0.6920812361885637","p","","my sister used to collect Barbie's and she had the disney special edition ones and I opened all of them bc I wanted to have a tea party"
"0.6915799866223155","o","o","Finished product. #mickey #disney #pumpkin #family http://t.co/tnfRA1oqFf"
"0.6914116432475345","o","","@__contemporary :) Thank you so much! Disney World is our happy place, and we have a ton of fun together when we are there!"
"0.6893377302397613","p","","Photo: Oh boy! It’s here!!! I’m so in love. Even BF is impressed. #Disney #Minnie #MinnieMouse #VeraBradley... http://t.co/igFgKOzkvd"
"0.6890684090683747","p","","Having Mushu and/or the cricket will really complete my costume! Booooo Disney Store whyyyy?! You have everything BUT those two things😡"
"0.6887356571863391","o","","How cute is Disney Stewie http://t.co/lLFqiwWE3A"
"0.6878369575572482","o","","@DeboraElpes Pede a minha mãe pra me dar uma também. E eu nem vou na Disney :("
"0.6873880266072124","o","","My favourite Disney film 💖 http://t.co/3EJ3Q5kRrQ"
"0.6871916777302111","o","","j'ai envie d'aller a disney mais le mec qui me fais rentrer gratuit il est pas encore rentrer :("
"0.6870662734776471","o","o","O império Walt Disney World e as pequenas e médias empresas. #Empreendedorismo #estrategia #inovacao https://t.co/9rIeLvoNjK"
"0.6865623763064915","o","","ALAYLM EN RADIO DISNEY:')"
"0.6864672840355819","o","","Danilo veio me dar a caneca q ele trouxe da Disney pra mim hj dentro da sala, todo envergonhado,todo tímido... Quem vê até pensa que é fofo!"
"0.6863275583386088","n","","So everyone is talking about little kids on twitter. What happened to the days when you needed permission to go on the Disney website."
"0.6852788312455864","p","","Someone come over and watch Disney movies with me! 😌"
"0.6815349090254609","p","p","I want a boyfriend that likes cuddling and will sing Disney princess songs with me and looks cute holding my horse for me but none exist 😔"
"0.6814790530535094","o","","Ohhhh, I love this. #Disney #Chicago #Villains @toddyrockstar is AMAZEFEST.... http://t.co/EnXwvMBZv3"
"0.6811516122436604","o","","@tenorbuds @ddlovato @selenagomez @MileyCyrus I'm not sure how that will turn out. They've #changedalot since they departed #Disney. >_<"
"0.6811177272518324","o","","「ディズニーに無関係の仮装に非難」や「くまモン皇后さまの質問に慌てる」や「海と2つの朱色の橋を望む絶景」等の地域ニュース - 2013年10月30日　08時55分更新！ #Disney #in #costumes http://t.co/jWYsqxEbIR"
"0.681044212457211","o","","Violetta, c'est une des séries de Disney Channel que je supporte pas ! C'est pratiquement toujours les mêmes séries !"
"0.6808315676702246","o","","#lp; okay so this picture was when we went to Disney & we rode this hot air ballon & some guy took the… http://t.co/PyPt8MbILJ"
"0.6807696038952947","o","","@Emmasayah je t'ai envoyé un message boloss, je vais peut être a Disney village avec Oums, ses potes et d'autres gens.."
"0.6803224036048976","p","","the only thing i remember about disney world is dragging my mom on space mountain w me n she practically had a seizure"
"0.6797552508488857","p","","Sometimes I wonder if leaving Sville behind is worth going to Disney"
"0.6789768986947178","o","","Filming a commercial @Disneyland today! Always fun to see behind the scenes. #disneyland #disney http://t.co/WUftuLbHFa"
"0.6787909950908949","o","","Disney Halloween Party!! http://t.co/n0EJmQ9Zm1"
"0.6778783752100981","p","","Leave for Nashville&Disney in 58 days 🎉🎢🎶🎹😍💋"
"0.6773064310127499","o","","Si estás triste sonríe, porque más vale una sonrisa triste, que la tristeza de no verte sonreir. Walt disney"
"0.6766304895188464","o","","@_leamichelelove @GrindingSkip @skipsuggs_x look at nickelodeon they do the 90 are all that every night on teenick,Disney need to take notes"
"0.6760779844205064","p","","A disney movie never fails to make me happy. ❤️"
"0.675832308982097","o","","Awesome mashup of Disney villains and Chicago http://t.co/asJ2HxpTfC"
"0.6754933263984468","p","p","deffo need to get myself Now Thats What I Call Disney Princess 💎👑"
"0.6754920901870837","o","","debby ryan is just part of the new disney ew' HOW DO YOU EXPLAIN THIS THEN http://t.co/PdAjCleXiY"
"0.6751726899824276","p","o","If you think Disney is the happiest place on earth then you've never been to clifton hill in Canada"
"0.6735750141918694","p","","Wanna-be buccaneers between 4 & 12 can board a pirate-themed boat around Disney in search of pirate treasure."
"0.6728143747012589","p","n","@robwillb What do you think about what Disney is doing to their brand? Certainly playing fast and loose with characters. #OnceUponATime"
"0.6723156263575417","o","","@M_Lablague mdrrrrrr alors sa! Je t'apprend un truc, Diego il fsai les princes et Aladin sur les chars a Disney.. T'aime bien?!"
"0.6708467486464279","o","","Disney Beauty and the beast iPhone 4/4s, Iphone 5, Samsung Galaxy S3, Samsung S4, Blackberry Z10, Ipod 4 and Ipod 5..."
"0.6706775973369833","o","","@ItsJuanPe space/tnt/disney"
"0.6693666451218944","o","","Earn Gift Cards and more with Bing Rewards via Couponing to Disney - Sign up for Bing Rewards. ... http://t.co/zur8r6tAJi"
"0.669185218749501","o","","@RodryMad Yo echo en falta un poco más de crudeza del cómic. No sé si la compra de Marvel por Disney tuvo que ver."
"0.66828521864696","p","","i cant wait to be in Disney😌"
"0.66796798167702","o","","In honor of @Disney #MonsterUniversity DVD release, a flash back pic of my little Monster from 2009! http://t.co/fE8YukQTRC"
"0.6675302851289627","n","","I always like to look on the optimistic side of life, but I am realistic enough to know that life is a complex matter. - Walt Disney"
"0.6670736938178957","o","","@disney_loove02 フォローありがとです！♡"
"0.6663047662930646","n","","Disney princes always give 'that love look/stare' to the princesses. Ill find myself a guy that'll give me 'that look' But not now. Nu-uh!"
"0.6662115160396231","o","","vai ser uma criança que vai pra disney todo ano e ninguem vai saber quem vai ser o mais criança o pai ou o filho"
"0.6658724936212257","o","","Al menos 10 audios de mi hermana, y en ninguno de ellos cantandome canciones disney. Sucia polaca, cara de caca .l."
"0.6656981717038112","o","","@RauhlinBiebah @_leamichelelove yes this is perfect @skipsuggs_x we need to gang up on Disney to do a throwback month"
"0.6654925455618883","o","p","Donald is a joy to draw :) #sketch #donald #disney #kingdomhearts #draw #drawing #art #wip http://t.co/XW4BozyQrj"
"0.6653941294353395","o","","“@Vorleon: Classic Disney movies >”"
"0.665053611475502","p","p","There is absolutely no studying while Disney songs are on 👸👑"
"0.6648592642329155","p","","My favourite part of my old grade school was the mural of disney characters in the one hallway. #sjb"
"0.6646050162901497","o","","Uuh tengo que hacer el tp de historia, fuee Wikipedia copiar - pegar - imprimir y nos vemò en disney Piro"
"0.6640508098483299","o","","WHY IS THERE NOT A SEASON 3 OF MBAV ?! @DisneyChannelPR @Disney @radiodisney"
"0.6617522659586419","o","","Estan Pasando #LibreSoy Por Radio Disney otra Vez :D @TiniStoessel"
"0.6617375972097178","o","","@StinkingC no look! According to Disney it is! http://t.co/8bndwxnBQE"
"0.6611807156219888","o","","Gettin excited! #disney #vacation http://t.co/WpVjZclqc5"
"0.6608908133614618","o","","Tô tão encolhida na cama , que se me colocar em uma mala de viajem e me levar a Disney fico melhor , Obg Dnada kkkkkkkkk"
"0.6602275936322114","o","","@wtflourry @robstenft1d vcs duas bora casar ter filhos um cachorro uma casa na praia levar as crianças pra disney ME ENGRAVIDEM <3333333333"
"0.6601080675954266","o","","I just entered to WIN #MonstersUniversity on Bluray via #MovieRoomReview #Disney #Pixar #Giveaway -- Enter Here: http://t.co/oNDw5KL7J8"
"0.6595918986287366","o","","@sabrideniz9 se que le saque una sonrisa a mi amiga de disney channel! jajajajaja :D"
"0.6592929803471544","o","o","Went on http://t.co/jE4ihDeaKG without a parents pemission. #yoloswag420jesus #thuglife"
"0.659198034515714","p","","Disney and country 👌 I'm set all night ☺️"
"0.6579456502590506","p","","One year today @JessRuthWalker and I survived Hurricane Sandy and began a weeks worth of board games and Disney movies"
"0.6569942794769623","o","","el sabado son 5 horas en el shop por lo de disney , MANIJA"
"0.6568673587597208","o","","@kuma6720 こちらもタメでいいでしょうか？ 普段はレイヤーさん…とか!? 実は私も仮装自体は今年デビューなんです。 はい！来年も仮装する予定なので、次回はお会いしましょう♡"
"0.656781963481914","o","","Tendrian que pasar el rey leon en disney, no me jodan, estas peliculas son una mierda"
"0.6566916504262961","n","","Oh my, Disney announcement just called Smash Mouth a ""classic rock band"", I don't think that means what they think it does!"
"0.6550475405389309","o","","@mafiamika kkk cara eu nunca vou esquecer que eu podia te conhecer la na disney, q porra"
"0.654984611797215","o","p","My Family❤️ #Disney #mickeysnotsoscaryhalloweenparty http://t.co/z4jsesBtuH"
"0.6546182066011416","p","n","The Kardashians rented a Disney park for the day& had it closed down to the public for Kendall's day. How is it possible to be that rich"
"0.6543198972103853","o","","#disney glad I'm not paying for gas. http://t.co/PJQJTzIf6w"
"0.6539027274514814","p","o","*king fergus copying merdia voice* I don't want to write this essay, I want to stay and sleep and watch disney movies as I sigh loudly"
"0.6525755875746732","o","","@somerhalderdrug eu não eu gostava das da Disney quando eu tinha 7 anos, tipo da Selena, da Demi essa seris sabe?"
"0.6521814171495304","o","","Becky M brings east and west coast Disney together in her outstanding debut Zone article. http://t.co/n24vg1YjJ7"
"0.6521619902207292","o","","Dan Schneider, Chuck Lorre, Steve Jobs , John Lasseter y Walt Disney. La causa de mis sonrisas."
"0.6513548131122096","o","","@baseballdaiki51 あー！おっけおっけだよね！笑"
"0.6511141493653336","p","p","@HEARTDEFENSOR USA!!! Disney movies make me happy!! #thatsheartgiveaway"
"0.6501536111168117","p","p","Cannot WAIT 👸👑💖 @danyellbrooke #tangled #disney #imachild"
"0.6499148661584657","o","","Disney Channel Stars Share Their Halloween Pumpkins! Francesca Capaldi from Dog with a Blog who used http://t.co/cNbodHPPzd"
"0.649694908303867","o","","@amott_m 下げれるものならさげてみろー(¦3ꇤ[▓▓]"
"0.649465163980157","o","o","Picked this up for $5! #disney #flightofthenavigator #peeweeherman http://t.co/gL781c7wn7"
"0.6492123096460956","o","","@Stratford1994JD e tipo eu to participando da promo da radio disney e elas ficam ''são uma em um milhão de chances de blabla'' SEM OR"
"0.6478371634487462","o","","No sé nada acerca de Disney. Sólo sobre su teoría de animación. Eso no es. Disney para muchos, son chispas de chocolate volando o algo."
"0.6471250428610836","o","","@cotti_figueroa Eso es lo que dice la gente que se pone a ver Disney a los 16 años con lechita chocolatada y vainillitas."
"0.6470779214636854","o","","@cinelander ¿de dónde ha salido el póster? En la info que pasa Disney a la prensa aún la titula ""Muppets... Wanted"" pero me fío más de ti XD"
"0.6469282478306756","o","","@ManonOlv tu m'dis CHEZ DISNEY je sias pas moi !!!! :p"
"0.6463626419927164","o","","To get in the Halloween spirit I am watching Disney's Toy Story Of Terror oooooohhhhh spooooky #Halloween #ToyStory http://t.co/94hSCJDDzg"
"0.6457852638492233","p","","@Kat_Matatall me you and kevo✌️ defiantly thinking a day in Disney when you visit... Hopefully I'll be accepted 🙏🙏"
"0.645612305941412","p","o","@amylouisej4 NFL was brilliant, so much cheap American beer. I'm going to get to a game when I'm out there :) I'm so jealous for Disney!"
"0.6451591163887623","o","","¿Te enamoraste ya? Ahora estoy enamorado y de novio. Es actriz de Disney Channel, pero no de mi mismo elenco. Ella también está trabajando+"
"0.6444666233654386","o","","Que daño han hecho las peliculas de amor...sino tienen complejo de princesa disney se creen que su relacion va a ser como en titanic..."
"0.6441898396239842","p","p","“@rpdavlin: I want to go to a college in California so I can go to Disney Land whenever I want”"
"0.6439578887491956","p","","Our uniform made me so excited for Disney 😁😊"
"0.6438106508337454","o","","“@ToxicLovex: Nights like these just make me wanna cuddle up with hot chocolate, & watch Disney movies...”"
"0.6428050468619845","p","","Me and my brother just live in the past for a bit we watch our old shows starting from Arthur dragon tale Disney Recess & more #Wishtogoback"
"0.6421621702799474","o","","“@brigitte_m16: @EmilyEspinoza13 is not a Disney princess” YES I AM SHUT UP PEASANT👸"
"0.6420605816867849","p","n","Why can't they put Disney movies on at 8 like they used to? 😭 it's depressing"
"0.6409481574509995","o","","@Dexter_MC_Cush watching Disney vuds"
"0.6397475600044843","p","","A Pocahontas hornpipe?! I LOVE IT!!! #disney #irishdancing #hornpipe http://t.co/Cw5L1KFNrJ"
"0.6387547741907057","o","","Sdds acordar de manhã de propósito para ir ver o Batatoon ou o Disney Kids"
"0.6384644322864039","p","","Why the fuck is Disney channel in Spanish?!"
"0.6382043922591889","p","p","Rockin' my #MickeyMouse shirt!! I LUFF ettt!!! #Disney #Selfie #Smirk http://t.co/vrCMl1ruJt"
"0.6368114586613581","o","","And all those years I thought it said ""Disney""... http://t.co/dd14OyaHGn"
"0.636773435798016","p","","Freezing cold. I have no motivation to do anything but curl up in bed & watch disney movies until I drift off to sleep #whatalife"
"0.6355886286209426","o","","@stylescaralho aladim é uma menina, mas a disney escondeu isso de vc"
"0.635482704721204","o","","Disney debería de hacer una princesa sin pelo para que cada niña en el mundo que esté luchando contra el cáncer sepa que también es hermosa."
"0.6348899404468624","p","","I love how @marissaleigh20 and I criticize cheerleading... On Disney channel... And we haven't cheered for three years... Ya."
"0.6348192298501895","o","","En radio disney estan pasando un tema que es tipico de cumpleaños de 15 , me re emociona"
"0.6344883427824892","o","","@disney_1_minnie 同じ電車に市野おるwwwwwwwww"
"0.6342453980277659","o","","@Bruna_Beebs @justinbieber disney.. just10.. ta q ta em 9nha"
"0.6334327360000849","p","","one weekend all I wanna do is watch old Disney tv shows"
"0.6332405402701026","o","","ah mierda no tengo difraz pal aniversario, ire con mi ropa y dire que soy un rapero de disney weon jajajaja"
"0.6329649618834134","o","","@martulink ajajajajaj yo me hice un amigo en disney, vos un novio😘"
"0.6327386351788348","o","","The #DisneyClassicsBox is available Nov. 12! http://t.co/CaQ2jQujmR 4 CDs of 90+ Classic Disney Tunes"
"0.6326714940301975","o","","@mai_mai_disney 電車の遅延とか笑"
"0.6320017476752211","o","","I really want @ddlovato, @selenagomez, & @MileyCyrus to do a song together! A little Disney Reunion needs to happen....but in song!"
"0.6313109491188995","p","","I watch Disney channel almost every night . ☺👌 #judeme #kidatheart"
"0.631001525590022","o","","@kirsten_low I'm seriously Disney-ed out, maaan."
"0.6308340963619187","o","","Catalina me hizo ilusionar que estaban pasando Alicia en el pais de las maravillas por Disney, pero no."
"0.6293651211726209","o","","@chinyaco じゃあアラビで待ち合わせない？ それで一緒にピアリまで行こう!! ラス日のラス回だからすごそうだけど… 楽しみだぁ(≧∀≦)"
"0.628912524435405","o","","@GrindingSkip @RauhlinBiebah @skipsuggs_x that was like the best show on Disney omfg"
"0.6286603685070667","p","","You're never too old for Disney💕👑"
"0.6276887198558038","o","","Listo valen asi quedamos, a la gilada ni kabida(no me acuerdo como.sigue) ENE VE EN.DISNEY"
"0.625683613848306","p","","This Disney art is so cool! I love #3 of Snow White. http://t.co/qsvdIMYtUj"
"0.6243370930728477","o","","Aquí saltando en una pata por que tengo Disney en HD. *la matan*"
"0.623851700815214","p","","@britneyspears favorite disney movie? #AskBritneyJean please follow me"
"0.6237850665916224","o","p","#ad Sometimes things don't happen as planned but those curve balls can still make your dreams come true #OwnMonstersU http://t.co/xKH83GUBJo"
"0.6229670754255461","o","","Ao mesmo tempo q eu sinto sdd da Disney, eu sinto inveja dos q vao o ano q vem! 😒"
"0.6222020432065221","o","","Juro que não ligo pra essas pessoas que dizem que eu não vou pra Disney"
"0.6216753127379874","o","","Awh @JackAllTimeLow Is 6th wheeling in Disney.. don't worry I'll fly out to be with you hunny :)"
"0.6211065910232142","o","","栗鼠ポジっ！(ハピネスミキぬい持って)"
"0.6203368474619039","o","o","#TINISTAS: ¡Ya mismo a sintonizar Radio Disney 94.3, “Libre soy” está sonando en la Radio! #FrozenMartina #LibreSoy @RadioDisneyLA"
"0.6199268335293092","p","","I want a Disney themed sleeve😋✨"
"0.6185346103756044","o","","Gracias lupis por no dejarme mirar ningun programa de noticia. El mundo esta loco!! Vamos con Disney Junior, Toy story, Peppa y Pocoyo!!!"
"0.6185283197669363","o","","""Laughter is timeless. Imagination has no age. And dreams are forever."" - Walt Disney  Everything you love... http://t.co/eppbays1o5"
"0.6184320316838334","o","","@skn_disney まだそれはないですwwwいつか行きたいです！www 16です☻"
"0.6163067506718148","p","","Good luck to my sisters with their audition for Disney Channel"
"0.6162555262993455","o","","Old Disney Selena Gomez suck at math Proof: her song 'Tell me something I don't know' lyric: how many inches in a mile?"
"0.6159149452074334","o","","Walt #Disney said, “I can never stand still""-Keep moving, keep learning, keep growing...live forward!."
"0.6157668692221485","o","","@JuanmaChiapetta @RoyoRocio encima en disney ajajajjajajajaj"
"0.6149716697661626","o","","@withstefani ELE AINDA BRINCA, ELE VAI PRA DISNEY NAO PODE"
"0.6148414574009291","p","","I wanna go to Disney World right now!🎡✈️"
"0.614290004778531","o","","Disney Shorts Goofy Motor Mania Walt Disney Channel full cartoon movie and songs - http://t.co/XQ7xjlTam5"
"0.6140020426920237","p","","Mark my words, I WILL NOT take my children to Disney until they are atleast ten years old. Ain't nobody got time for screaming toddlers."
"0.6138918219934447","n","o","""Why worry? If you've done the best you can, worrying won't make anything better."" ~Walt Disney"
"0.6129677226471668","o","","@gaggingharry oh, hahaha. you're welcome disney!!!"
"0.6125864073066386","o","","é demais pedir sábado de volta? é demais pedir disney de volta? é demais pedir pra nascer bonita e rica? nao, nao é 💸"
"0.6117461809529888","o","","J'allais m'habiller comme une clocharde pour aller à Disney puis quand lou m'a fait penser qu'il y aurait les photos... Je suis perplexe !"
"0.6114902873809714","o","","@plsmartina tipo mais ou menos mas conheço assim as musicas e um pouca de sua historia e VOCÊ FOI PRA DISNEY #mortadeinveja"
"0.6108959816245908","p","p","These disney songs at campus candy > #cinderella #aladdin #awholenewworld #innerchild #jkOuterBecauseILook12 ☺️👌"
"0.6100196511223889","p","","I love Disney films more than any other films 🙊"
"0.609599044380028","o","","No pedo con los vídeos de Marlo haciendo de Ariel y las demás de otras princesas Disney. NO PUEDO XDXDXDXDXDXDXDXDXDXD"
"0.6091709954478088","p","n","I feel bad for kids that have to grow up watching the new Disney and Nickelodeon shows. When I was little they were great"
"0.6073656363819767","o","","Yo voy a ser como la madre que hace de La Sirenita en los parques de Disney"
"0.6072483577691822","o","","Yo soy una niña Disney..Soy aburrida si de verdad quieres conseguir algo, ve detrás de tus sueños."
"0.6067499339277731","n","","@amourveronique there's a total access airing on disney now for the video. I'll try to record it next time i see it or something"
"0.6058330447598791","o","","@Ser_Threepwood Cáncer fresquito. Por lo visto Disney sigue queriendo mearse en el legado Pixar. Los chistes son cabreantes en grado sumo."
"0.6056647162009966","o","","Amo ver vídeos de YT bonito que hacen llorar como la niña que va ir por su cumple a Disney o graciosos como pero que tiran a niños los AMO !"
